DonorID,DonationDate,DonationAmount,Channel,Region,FirstDonationDate,Engagement,Frequency
D00715,2021-10-15,10.36,Campaign,Birmingham,2020-07-07,No,6
D00716,2024-11-06,99.44,Event,Birmingham,2023-04-23,Yes,2
D00717,2020-11-07,52.56,Campaign,Leeds,2020-10-15,Yes,3
D00717,2021-11-23,37.07,Event,Manchester,2020-10-15,Yes,3
D00717,2023-09-07,94.89,Online,Liverpool,2020-10-15,No,3
D00719,2024-04-21,12.59,Shop,Birmingham,2023-09-13,No,2
D00720,2022-11-12,64.31,Online,Glasgow,2021-08-20,No,5
D00720,2024-04-04,47.88,Online,London,2021-08-20,Yes,5
D00720,2021-09-18,53.6,Online,Manchester,2021-08-20,Yes,5
D00720,2024-01-05,10.91,Shop,London,2021-08-20,No,5
D00720,2023-03-05,45.57,Shop,Leeds,2021-08-20,Yes,5
D00721,2024-11-07,64.37,Online,Edinburgh,2023-03-12,Yes,2
D00721,2023-09-13,11.3,Campaign,Edinburgh,2023-03-12,No,2
D00722,2023-05-24,136.93,Event,Glasgow,2023-02-04,Yes,2
D00724,2024-06-12,49.66,Event,Glasgow,2021-03-26,No,5
D00724,2023-11-07,112.81,Online,Manchester,2021-03-26,No,5
D00724,2023-01-08,27.96,Event,Leeds,2021-03-26,No,5
D00724,2023-12-29,96.86,Online,Liverpool,2021-03-26,No,5
D00724,2023-03-22,29.36,Online,Manchester,2021-03-26,Yes,5
D00725,2024-11-15,49.16,Online,Birmingham,2023-08-02,Yes,3
D00726,2023-10-28,19.22,Campaign,Leeds,2023-08-19,Yes,3
D00726,2024-08-01,52.03,Campaign,Edinburgh,2023-08-19,Yes,3
D00727,2022-07-19,40.22,Online,Edinburgh,2020-01-26,Yes,2
D00727,2021-10-18,26.36,Online,Glasgow,2020-01-26,No,2
D00728,2023-07-17,100.77,Online,London,2021-11-25,No,1
D00729,2024-03-23,28.92,Campaign,Birmingham,2022-11-04,Yes,8
D00729,2024-11-18,44.25,Shop,Birmingham,2022-11-04,Yes,8
D00729,2024-01-18,46.46,Campaign,Manchester,2022-11-04,No,8
D00729,2024-11-13,15.26,Event,Manchester,2022-11-04,Yes,8
D00729,2024-11-26,32.96,Shop,London,2022-11-04,No,8
D00731,2023-09-29,52.64,Shop,Birmingham,2023-02-14,No,7
D00731,2024-05-25,16.32,Event,Liverpool,2023-02-14,Yes,7
D00731,2024-06-22,50.38,Shop,Liverpool,2023-02-14,No,7
D00731,2024-12-18,16.68,Campaign,Edinburgh,2023-02-14,Yes,7
D00732,2024-09-14,31.26,Shop,Leeds,2020-10-21,Yes,4
D00732,2023-11-18,10.54,Online,London,2020-10-21,No,4
D00732,2022-04-12,53.57,Online,Manchester,2020-10-21,No,4
D00732,2023-06-06,119.36,Campaign,Edinburgh,2020-10-21,No,4
D00733,2023-11-20,49.73,Event,London,2020-07-27,No,6
D00733,2021-05-05,42.88,Campaign,Manchester,2020-07-27,No,6
D00733,2023-07-06,61.82,Campaign,Liverpool,2020-07-27,No,6
D00733,2022-11-05,67.22,Shop,Leeds,2020-07-27,No,6
D00733,2023-07-31,13.87,Campaign,London,2020-07-27,No,6
D00733,2021-10-28,24.08,Online,Edinburgh,2020-07-27,Yes,6
D00735,2023-04-06,59.39,Shop,Leeds,2020-12-01,No,7
D00735,2023-07-26,71.01,Shop,Edinburgh,2020-12-01,No,7
D00735,2023-03-06,42.47,Shop,Manchester,2020-12-01,Yes,7
D00735,2021-12-12,34.95,Online,Manchester,2020-12-01,No,7
D00735,2022-04-16,45.31,Campaign,Birmingham,2020-12-01,Yes,7
D00735,2023-04-20,27.08,Campaign,Leeds,2020-12-01,Yes,7
D00735,2023-02-06,15.99,Online,London,2020-12-01,Yes,7
D00736,2020-10-21,33.94,Campaign,Manchester,2020-03-01,No,3
D00736,2021-08-19,169.13,Campaign,Liverpool,2020-03-01,Yes,3
D00736,2022-12-23,37.68,Event,London,2020-03-01,Yes,3
D00737,2024-05-06,54.89,Campaign,London,2021-06-17,No,2
D00737,2022-06-09,39.92,Shop,Leeds,2021-06-17,No,2
D00738,2024-05-02,21.74,Campaign,Edinburgh,2023-07-15,No,4
D00738,2024-02-24,17.14,Online,London,2023-07-15,Yes,4
D00739,2023-12-29,80.59,Event,Liverpool,2022-08-18,No,2
D00739,2023-03-13,122.31,Shop,London,2022-08-18,Yes,2
D00740,2023-07-30,76.63,Campaign,Manchester,2022-08-04,Yes,2
D00741,2023-03-14,82.53,Campaign,Edinburgh,2020-11-17,No,2
D00741,2023-04-02,101.69,Shop,Leeds,2020-11-17,Yes,2
D00742,2024-06-04,20.54,Event,Birmingham,2023-09-27,Yes,5
D00742,2024-11-12,85.68,Shop,Birmingham,2023-09-27,Yes,5
D00743,2024-08-11,38.98,Shop,Liverpool,2023-02-27,Yes,3
D00743,2023-12-14,36.57,Shop,Manchester,2023-02-27,Yes,3
D00743,2023-08-07,70.02,Campaign,London,2023-02-27,Yes,3
D00744,2024-09-19,24.04,Shop,London,2023-06-19,No,3
D00745,2020-08-07,69.44,Event,Edinburgh,2020-01-21,No,4
D00745,2023-05-25,32.89,Campaign,Glasgow,2020-01-21,Yes,4
D00745,2020-12-25,16.89,Event,Edinburgh,2020-01-21,No,4
D00745,2021-04-28,28.7,Online,Liverpool,2020-01-21,No,4
D00746,2022-11-29,41.21,Event,Birmingham,2021-04-30,Yes,3
D00746,2024-03-21,84.98,Event,Leeds,2021-04-30,No,3
D00746,2022-09-20,38.12,Campaign,Leeds,2021-04-30,Yes,3
D00748,2020-07-12,15.83,Online,London,2020-05-22,Yes,3
D00748,2020-08-26,34.88,Shop,Liverpool,2020-05-22,Yes,3
D00748,2021-04-15,30.7,Shop,Glasgow,2020-05-22,Yes,3
D00749,2024-09-13,211.68,Event,Liverpool,2023-02-01,Yes,2
D00750,2023-08-13,29.88,Campaign,Glasgow,2023-07-25,No,5
D00750,2023-08-28,11.58,Campaign,Edinburgh,2023-07-25,Yes,5
D00752,2023-03-01,20.13,Campaign,Leeds,2022-06-01,No,4
D00753,2021-02-12,152.15,Online,Liverpool,2020-07-05,Yes,4
D00753,2021-04-09,57.5,Event,Edinburgh,2020-07-05,No,4
D00753,2022-02-19,45.98,Shop,Glasgow,2020-07-05,No,4
D00753,2024-05-08,22.63,Event,London,2020-07-05,Yes,4
D00754,2020-11-19,24.04,Shop,Edinburgh,2020-06-14,Yes,3
D00754,2021-02-07,154.95,Shop,Liverpool,2020-06-14,No,3
D00754,2023-06-20,23.91,Shop,Glasgow,2020-06-14,Yes,3
D00755,2021-02-17,101.58,Shop,London,2020-01-24,No,2
D00755,2021-11-14,49.78,Event,Manchester,2020-01-24,Yes,2
D00756,2024-04-02,16.08,Campaign,Liverpool,2021-05-05,Yes,6
D00756,2024-05-06,21.4,Shop,Birmingham,2021-05-05,Yes,6
D00756,2023-10-02,20.93,Event,Manchester,2021-05-05,No,6
D00756,2024-03-08,16.2,Event,Leeds,2021-05-05,No,6
D00757,2023-05-13,22.71,Shop,Liverpool,2022-09-19,Yes,4
D00757,2023-03-24,50.31,Shop,Liverpool,2022-09-19,No,4
D00757,2023-08-26,17.36,Online,Birmingham,2022-09-19,No,4
D00758,2021-06-29,64.29,Campaign,Glasgow,2020-04-26,No,5
D00758,2023-05-29,90.98,Campaign,Edinburgh,2020-04-26,Yes,5
D00758,2021-02-09,98.61,Online,London,2020-04-26,No,5
D00758,2020-11-28,38.09,Campaign,Birmingham,2020-04-26,Yes,5
D00758,2023-08-12,27.87,Event,London,2020-04-26,Yes,5
D00759,2024-10-09,33.68,Shop,Manchester,2021-08-23,Yes,3
D00759,2022-04-28,27.47,Shop,Liverpool,2021-08-23,Yes,3
D00759,2022-10-25,25.85,Event,Birmingham,2021-08-23,Yes,3
D00760,2023-01-05,25.36,Event,Edinburgh,2021-12-14,No,4
D00760,2024-10-30,54.35,Campaign,Manchester,2021-12-14,No,4
D00761,2024-07-31,147.73,Campaign,Birmingham,2023-06-22,Yes,2
D00761,2024-01-03,138.69,Event,Liverpool,2023-06-22,Yes,2
D00762,2023-03-21,17.32,Campaign,Liverpool,2021-12-04,Yes,4
D00762,2024-01-02,67.07,Online,London,2021-12-04,Yes,4
D00762,2024-11-30,87.61,Event,London,2021-12-04,Yes,4
D00763,2024-02-17,68.49,Campaign,Manchester,2023-04-07,No,3
D00763,2024-01-18,55.3,Campaign,Manchester,2023-04-07,No,3
D00765,2024-03-23,121.16,Shop,Glasgow,2023-10-17,Yes,4
D00766,2022-12-14,74.49,Online,Glasgow,2020-03-17,Yes,3
D00766,2022-03-29,136.04,Campaign,Manchester,2020-03-17,No,3
D00766,2021-10-14,14.42,Event,Edinburgh,2020-03-17,No,3
D00767,2021-04-20,14.21,Campaign,Liverpool,2020-11-17,Yes,4
D00767,2023-01-11,50.33,Event,Glasgow,2020-11-17,No,4
D00767,2022-05-12,86.08,Event,Liverpool,2020-11-17,No,4
D00767,2022-07-24,57.06,Shop,Edinburgh,2020-11-17,Yes,4
D00768,2021-11-18,73.52,Shop,Edinburgh,2020-09-07,Yes,3
D00768,2022-05-23,48.65,Campaign,Liverpool,2020-09-07,No,3
D00768,2023-11-28,66.36,Shop,Birmingham,2020-09-07,No,3
D00769,2023-11-26,55.0,Shop,Manchester,2023-05-21,No,5
D00769,2024-04-26,67.78,Campaign,Edinburgh,2023-05-21,Yes,5
D00769,2023-12-11,51.13,Online,Birmingham,2023-05-21,Yes,5
D00770,2022-01-04,49.68,Shop,London,2021-04-24,No,2
D00770,2023-05-08,57.53,Event,Glasgow,2021-04-24,No,2
D00771,2023-12-29,48.41,Event,Manchester,2022-10-22,No,5
D00771,2024-11-04,120.58,Shop,Manchester,2022-10-22,Yes,5
D00771,2023-07-19,31.56,Online,London,2022-10-22,Yes,5
D00771,2023-12-08,53.11,Campaign,Manchester,2022-10-22,Yes,5
D00772,2022-09-08,16.83,Campaign,Glasgow,2021-10-18,Yes,7
D00772,2023-03-27,29.28,Campaign,Birmingham,2021-10-18,No,7
D00772,2023-08-31,33.58,Online,London,2021-10-18,Yes,7
D00772,2023-11-24,75.83,Online,Leeds,2021-10-18,Yes,7
D00772,2023-09-05,36.01,Campaign,London,2021-10-18,No,7
D00773,2023-06-06,17.66,Event,Edinburgh,2021-06-03,Yes,4
D00773,2022-01-27,44.77,Event,Liverpool,2021-06-03,Yes,4
D00773,2022-09-08,44.02,Event,London,2021-06-03,Yes,4
D00774,2024-10-14,10.73,Shop,Edinburgh,2023-07-18,Yes,5
D00774,2024-07-07,83.85,Event,Manchester,2023-07-18,Yes,5
D00774,2023-12-22,92.87,Shop,Edinburgh,2023-07-18,No,5
D00775,2024-11-13,54.64,Online,London,2021-02-17,No,1
D00776,2023-01-24,87.75,Online,Liverpool,2021-04-12,No,2
D00776,2022-07-19,15.29,Event,Glasgow,2021-04-12,Yes,2
D00777,2020-09-20,95.87,Online,Manchester,2020-03-30,No,7
D00777,2023-01-01,18.47,Event,Leeds,2020-03-30,Yes,7
D00777,2023-03-21,63.38,Event,Edinburgh,2020-03-30,No,7
D00777,2022-05-27,33.64,Shop,Edinburgh,2020-03-30,No,7
D00777,2023-12-14,101.0,Shop,Leeds,2020-03-30,No,7
D00777,2022-06-08,31.94,Campaign,Glasgow,2020-03-30,Yes,7
D00777,2020-05-01,48.35,Online,Manchester,2020-03-30,No,7
D00778,2024-08-31,16.98,Campaign,Edinburgh,2023-04-23,Yes,4
D00779,2023-12-24,11.22,Shop,Leeds,2020-12-08,No,2
D00779,2023-11-17,75.5,Shop,Leeds,2020-12-08,Yes,2
D00780,2023-07-04,28.94,Event,London,2022-02-18,No,2
D00781,2024-04-30,21.02,Campaign,Edinburgh,2020-12-29,No,5
D00781,2021-06-12,75.07,Campaign,Birmingham,2020-12-29,No,5
D00781,2023-05-07,60.57,Campaign,London,2020-12-29,Yes,5
D00781,2021-02-23,19.34,Online,London,2020-12-29,No,5
D00781,2024-10-31,212.98,Online,London,2020-12-29,No,5
D00782,2023-11-11,148.57,Campaign,Glasgow,2021-03-26,Yes,5
D00782,2023-03-02,33.29,Shop,Manchester,2021-03-26,Yes,5
D00782,2022-05-28,146.27,Shop,Birmingham,2021-03-26,No,5
D00782,2024-01-24,48.0,Online,Leeds,2021-03-26,No,5
D00782,2024-04-24,25.77,Event,Birmingham,2021-03-26,Yes,5
D00783,2023-10-02,127.52,Shop,Leeds,2020-02-07,No,4
D00783,2022-07-12,71.01,Online,Liverpool,2020-02-07,Yes,4
D00783,2020-06-21,58.29,Online,Birmingham,2020-02-07,Yes,4
D00783,2022-03-25,31.84,Campaign,Birmingham,2020-02-07,No,4
D00784,2022-08-13,19.53,Shop,Leeds,2020-02-29,Yes,3
D00784,2023-05-08,32.94,Campaign,London,2020-02-29,Yes,3
D00784,2021-07-19,16.89,Campaign,Manchester,2020-02-29,No,3
D00786,2023-11-12,25.9,Event,Edinburgh,2020-03-29,Yes,2
D00786,2022-03-23,33.38,Event,Manchester,2020-03-29,Yes,2
D00787,2020-10-16,102.47,Online,Leeds,2020-10-13,Yes,3
D00787,2022-08-21,33.69,Shop,London,2020-10-13,Yes,3
D00787,2022-01-13,10.17,Shop,Manchester,2020-10-13,No,3
D00788,2023-03-30,14.04,Campaign,Birmingham,2022-10-28,No,4
D00788,2022-10-31,32.37,Campaign,Birmingham,2022-10-28,No,4
D00788,2023-01-29,101.73,Event,London,2022-10-28,No,4
D00788,2023-08-24,20.22,Event,Manchester,2022-10-28,No,4
D00789,2022-05-17,21.12,Event,Edinburgh,2021-10-31,No,4
D00789,2022-11-01,56.93,Event,Edinburgh,2021-10-31,No,4
D00790,2021-06-01,104.8,Event,Edinburgh,2020-04-29,No,2
D00790,2021-05-20,115.18,Event,Glasgow,2020-04-29,Yes,2
D00791,2024-02-16,35.56,Campaign,London,2022-06-30,No,1
D00792,2024-09-02,10.58,Campaign,Leeds,2023-11-09,Yes,2
D00793,2024-02-01,20.35,Event,Birmingham,2023-11-17,No,2
D00794,2021-08-23,19.31,Campaign,Birmingham,2021-05-31,Yes,1
D00795,2024-07-05,43.97,Online,Birmingham,2021-10-26,No,2
D00795,2024-03-02,27.34,Campaign,Glasgow,2021-10-26,Yes,2
D00796,2024-08-31,162.59,Online,Edinburgh,2023-09-28,No,5
D00796,2024-07-23,13.62,Campaign,Liverpool,2023-09-28,Yes,5
D00797,2022-09-05,16.79,Event,Liverpool,2021-11-03,No,4
D00797,2023-04-27,21.88,Online,Liverpool,2021-11-03,Yes,4
D00797,2023-04-05,19.6,Event,Manchester,2021-11-03,No,4
D00799,2023-10-09,18.46,Event,Birmingham,2022-06-13,Yes,5
D00799,2022-08-03,108.95,Online,Glasgow,2022-06-13,No,5
D00799,2024-07-18,62.97,Event,Edinburgh,2022-06-13,Yes,5
D00799,2023-10-28,25.05,Shop,Leeds,2022-06-13,No,5
D00799,2024-07-24,38.39,Campaign,Birmingham,2022-06-13,No,5
D00800,2024-08-19,98.48,Shop,Leeds,2021-04-17,Yes,4
D00800,2023-08-15,174.45,Campaign,Manchester,2021-04-17,Yes,4
D00800,2023-08-19,62.65,Event,Liverpool,2021-04-17,Yes,4
D00800,2024-01-07,15.42,Shop,Glasgow,2021-04-17,Yes,4
D00801,2024-12-23,47.36,Online,Birmingham,2023-04-20,No,6
D00801,2023-05-27,12.28,Campaign,Liverpool,2023-04-20,No,6
D00801,2024-03-13,34.24,Shop,London,2023-04-20,No,6
D00802,2023-03-07,43.06,Shop,London,2022-01-28,Yes,2
D00803,2023-07-04,67.17,Shop,London,2021-05-01,Yes,3
D00803,2022-05-09,56.66,Online,Manchester,2021-05-01,No,3
D00803,2024-07-24,47.93,Campaign,Birmingham,2021-05-01,No,3
D00804,2023-02-24,102.42,Online,Edinburgh,2022-05-01,Yes,2
D00805,2024-09-22,11.35,Online,Birmingham,2021-07-03,Yes,2
D00805,2022-10-18,46.13,Event,Liverpool,2021-07-03,No,2
D00806,2022-11-20,33.45,Online,Glasgow,2020-10-02,Yes,4
D00806,2023-11-28,161.1,Online,London,2020-10-02,Yes,4
D00806,2024-03-22,10.32,Campaign,Leeds,2020-10-02,Yes,4
D00806,2022-05-09,24.26,Shop,Liverpool,2020-10-02,Yes,4
D00807,2023-06-15,24.53,Online,London,2022-09-26,Yes,4
D00807,2024-10-28,11.08,Event,Edinburgh,2022-09-26,Yes,4
D00808,2023-01-28,22.28,Online,London,2022-08-04,Yes,3
D00808,2023-01-22,108.1,Online,Birmingham,2022-08-04,No,3
D00808,2024-03-31,16.34,Campaign,Edinburgh,2022-08-04,Yes,3
D00809,2022-02-13,125.98,Campaign,Liverpool,2020-12-14,No,5
D00809,2023-12-01,33.98,Online,Liverpool,2020-12-14,Yes,5
D00809,2024-01-19,29.11,Shop,Birmingham,2020-12-14,No,5
D00809,2021-12-01,23.84,Shop,London,2020-12-14,No,5
D00809,2023-07-22,20.16,Online,Glasgow,2020-12-14,Yes,5
D00810,2022-11-06,10.21,Online,Liverpool,2021-06-02,No,2
D00810,2023-06-14,52.69,Shop,Leeds,2021-06-02,Yes,2
D00811,2024-02-05,53.6,Shop,London,2020-09-19,Yes,2
D00811,2022-03-09,42.21,Online,London,2020-09-19,Yes,2
D00812,2024-09-23,18.78,Event,Leeds,2023-02-18,No,4
D00813,2021-11-16,28.99,Shop,Leeds,2021-08-18,No,7
D00813,2022-06-26,31.1,Online,Manchester,2021-08-18,No,7
D00813,2021-10-04,35.43,Event,Glasgow,2021-08-18,Yes,7
D00813,2024-06-28,131.23,Shop,Liverpool,2021-08-18,No,7
D00813,2024-07-29,45.24,Online,Birmingham,2021-08-18,No,7
D00814,2024-02-16,43.05,Shop,Liverpool,2022-12-23,Yes,4
D00814,2024-01-11,57.32,Online,Leeds,2022-12-23,No,4
D00815,2024-09-08,15.24,Event,Manchester,2022-10-23,No,4
D00815,2024-04-19,62.68,Shop,Birmingham,2022-10-23,Yes,4
D00815,2024-08-03,62.33,Shop,Liverpool,2022-10-23,Yes,4
D00816,2022-10-26,37.67,Event,Leeds,2022-04-04,Yes,3
D00816,2023-11-07,22.26,Online,Glasgow,2022-04-04,Yes,3
D00817,2023-07-18,17.09,Event,London,2023-07-13,Yes,2
D00817,2024-05-27,22.47,Shop,London,2023-07-13,Yes,2
D00818,2024-10-17,43.5,Online,Glasgow,2021-06-10,Yes,3
D00818,2022-01-22,150.28,Campaign,Birmingham,2021-06-10,Yes,3
D00818,2024-12-06,22.32,Online,Birmingham,2021-06-10,No,3
D00819,2023-12-03,12.22,Event,Liverpool,2022-07-16,Yes,3
D00819,2024-05-18,17.42,Campaign,Glasgow,2022-07-16,No,3
D00820,2023-06-23,36.91,Campaign,London,2020-02-07,Yes,3
D00820,2023-04-19,109.11,Event,Liverpool,2020-02-07,Yes,3
D00820,2021-02-04,35.7,Shop,Leeds,2020-02-07,Yes,3
D00821,2022-12-18,39.31,Online,Liverpool,2022-10-07,Yes,5
D00821,2024-08-07,36.11,Shop,Edinburgh,2022-10-07,Yes,5
D00821,2023-07-20,37.99,Shop,Leeds,2022-10-07,No,5
D00822,2023-09-05,29.02,Shop,Liverpool,2023-04-07,Yes,2
D00823,2021-11-27,82.05,Shop,Edinburgh,2021-01-10,No,3
D00823,2021-07-13,17.55,Online,Birmingham,2021-01-10,Yes,3
D00824,2024-11-19,25.45,Shop,London,2023-11-14,Yes,2
D00825,2021-01-09,11.55,Event,Edinburgh,2020-01-24,No,3
D00825,2023-06-17,55.65,Online,London,2020-01-24,No,3
D00825,2022-03-01,95.86,Event,Manchester,2020-01-24,No,3
D00826,2023-12-15,150.21,Online,Edinburgh,2023-03-24,No,2
D00827,2023-03-27,17.92,Shop,Edinburgh,2020-04-06,No,3
D00827,2022-07-17,51.64,Event,Birmingham,2020-04-06,No,3
D00827,2020-08-04,19.17,Campaign,Edinburgh,2020-04-06,Yes,3
D00828,2022-07-27,14.15,Event,London,2021-11-19,No,2
D00828,2023-10-21,111.28,Shop,Glasgow,2021-11-19,Yes,2
D00829,2024-12-01,58.44,Online,Glasgow,2022-08-05,Yes,4
D00829,2023-08-17,59.22,Online,Edinburgh,2022-08-05,Yes,4
D00829,2024-08-13,51.29,Shop,Manchester,2022-08-05,No,4
D00830,2024-06-05,35.02,Event,Edinburgh,2022-07-16,Yes,5
D00830,2023-09-14,43.04,Shop,Birmingham,2022-07-16,No,5
D00830,2023-08-18,43.21,Event,Manchester,2022-07-16,Yes,5
D00830,2024-05-01,118.58,Event,Glasgow,2022-07-16,No,5
D00831,2022-11-18,27.38,Campaign,Manchester,2021-02-08,No,5
D00831,2024-09-10,29.91,Shop,Edinburgh,2021-02-08,No,5
D00831,2022-12-26,15.9,Campaign,Glasgow,2021-02-08,Yes,5
D00831,2022-02-19,65.49,Event,London,2021-02-08,No,5
D00831,2022-06-08,10.72,Shop,Liverpool,2021-02-08,No,5
D00832,2023-10-13,34.27,Campaign,Glasgow,2021-05-01,Yes,4
D00832,2022-08-27,67.01,Shop,Liverpool,2021-05-01,No,4
D00833,2022-03-11,119.6,Shop,Liverpool,2022-03-07,No,1
D00835,2021-10-19,42.34,Campaign,Leeds,2020-09-22,No,4
D00835,2023-06-08,37.07,Event,Leeds,2020-09-22,No,4
D00835,2021-11-23,19.87,Online,Liverpool,2020-09-22,No,4
D00835,2022-10-28,113.92,Shop,Edinburgh,2020-09-22,Yes,4
D00836,2023-12-21,75.2,Online,Manchester,2022-03-29,Yes,4
D00836,2022-12-19,53.15,Event,Edinburgh,2022-03-29,No,4
D00836,2023-06-28,19.22,Event,Liverpool,2022-03-29,Yes,4
D00836,2022-05-14,21.93,Shop,Liverpool,2022-03-29,Yes,4
D00837,2024-01-05,57.35,Online,Liverpool,2020-05-02,No,3
D00837,2021-07-14,45.54,Online,Manchester,2020-05-02,No,3
D00837,2021-01-31,57.4,Shop,Birmingham,2020-05-02,No,3
D00839,2023-11-03,81.18,Campaign,Glasgow,2023-08-02,Yes,3
D00839,2024-07-12,25.21,Campaign,Edinburgh,2023-08-02,Yes,3
D00839,2024-09-26,15.02,Campaign,Liverpool,2023-08-02,Yes,3
D00840,2024-12-17,123.87,Campaign,Birmingham,2022-05-10,Yes,9
D00840,2022-12-31,60.08,Online,Glasgow,2022-05-10,Yes,9
D00840,2023-01-15,28.7,Campaign,Edinburgh,2022-05-10,Yes,9
D00840,2023-09-09,107.38,Online,Liverpool,2022-05-10,Yes,9
D00840,2022-10-02,80.11,Event,Birmingham,2022-05-10,Yes,9
D00841,2023-03-24,89.35,Campaign,London,2021-07-31,No,3
D00841,2024-07-20,119.65,Shop,Birmingham,2021-07-31,Yes,3
D00841,2024-03-29,29.83,Event,London,2021-07-31,Yes,3
D00842,2024-04-06,72.23,Online,Edinburgh,2023-04-13,Yes,4
D00843,2024-04-02,35.18,Campaign,Manchester,2023-11-28,No,6
D00844,2023-11-13,12.92,Online,Birmingham,2021-12-17,No,3
D00844,2022-01-20,36.89,Online,Leeds,2021-12-17,Yes,3
D00845,2024-06-25,12.89,Campaign,Leeds,2022-10-06,Yes,4
D00845,2023-02-13,36.16,Online,Glasgow,2022-10-06,No,4
D00845,2022-12-19,21.67,Campaign,London,2022-10-06,No,4
D00846,2021-03-31,48.64,Event,Leeds,2020-06-09,Yes,5
D00846,2022-10-17,54.96,Event,London,2020-06-09,No,5
D00846,2021-07-09,42.13,Campaign,Leeds,2020-06-09,No,5
D00846,2023-01-06,27.83,Event,Liverpool,2020-06-09,No,5
D00846,2024-01-23,137.39,Online,London,2020-06-09,No,5
D00847,2024-05-31,58.48,Online,Liverpool,2022-12-24,Yes,8
D00847,2023-12-27,138.39,Online,Liverpool,2022-12-24,No,8
D00847,2023-05-12,22.06,Online,Leeds,2022-12-24,No,8
D00847,2023-09-30,33.78,Event,Manchester,2022-12-24,No,8
D00848,2023-07-14,51.51,Event,Glasgow,2021-02-20,Yes,2
D00848,2022-10-09,19.38,Campaign,Edinburgh,2021-02-20,Yes,2
D00849,2023-11-06,42.7,Campaign,London,2023-09-07,Yes,1
D00850,2023-02-07,24.4,Campaign,London,2021-10-26,Yes,3
D00850,2023-05-16,67.65,Online,Edinburgh,2021-10-26,No,3
D00850,2021-12-29,52.55,Campaign,Liverpool,2021-10-26,Yes,3
D00851,2021-02-03,237.67,Shop,Leeds,2020-01-08,No,5
D00851,2021-11-15,14.2,Shop,Glasgow,2020-01-08,Yes,5
D00851,2023-05-09,33.19,Event,London,2020-01-08,Yes,5
D00851,2020-11-27,60.49,Campaign,London,2020-01-08,No,5
D00851,2020-11-06,20.93,Shop,London,2020-01-08,No,5
D00852,2024-09-06,27.38,Shop,Birmingham,2022-02-05,No,4
D00852,2023-10-12,32.24,Online,Edinburgh,2022-02-05,Yes,4
D00853,2021-08-03,14.07,Online,Liverpool,2020-12-19,No,4
D00853,2021-04-11,107.32,Event,Leeds,2020-12-19,No,4
D00853,2023-11-11,18.23,Campaign,Liverpool,2020-12-19,Yes,4
D00853,2024-09-24,28.98,Shop,Glasgow,2020-12-19,No,4
D00855,2023-03-17,16.34,Event,Birmingham,2020-01-05,No,1
D00856,2024-02-19,70.87,Shop,Edinburgh,2023-05-05,Yes,5
D00857,2023-04-03,64.14,Online,Edinburgh,2022-03-14,No,2
D00857,2024-05-25,19.29,Event,Birmingham,2022-03-14,Yes,2
D00858,2023-04-01,20.45,Online,London,2022-07-19,No,5
D00858,2022-12-21,121.69,Campaign,Birmingham,2022-07-19,Yes,5
D00858,2024-05-15,42.71,Online,Edinburgh,2022-07-19,No,5
D00859,2023-06-20,14.95,Online,Birmingham,2022-09-26,Yes,5
D00860,2023-06-19,18.9,Campaign,Birmingham,2022-06-26,No,3
D00860,2024-08-02,35.0,Online,Edinburgh,2022-06-26,No,3
D00861,2020-09-14,54.93,Event,Leeds,2020-08-23,No,3
D00861,2021-05-20,41.24,Campaign,London,2020-08-23,Yes,3
D00861,2022-06-02,115.94,Online,Birmingham,2020-08-23,No,3
D00862,2021-08-07,139.1,Campaign,Leeds,2020-07-07,No,8
D00862,2020-07-29,32.34,Campaign,Manchester,2020-07-07,No,8
D00862,2022-11-28,15.03,Shop,Liverpool,2020-07-07,No,8
D00862,2022-07-05,23.78,Event,London,2020-07-07,No,8
D00862,2023-03-23,46.61,Shop,Glasgow,2020-07-07,No,8
D00862,2023-09-06,69.49,Event,London,2020-07-07,Yes,8
D00862,2020-09-28,35.66,Campaign,London,2020-07-07,Yes,8
D00862,2023-12-22,19.6,Shop,Liverpool,2020-07-07,Yes,8
D00863,2024-11-08,37.41,Event,Edinburgh,2022-09-24,Yes,4
D00863,2024-12-14,49.85,Event,Leeds,2022-09-24,No,4
D00864,2023-01-05,34.2,Campaign,London,2022-07-12,No,5
D00864,2023-07-17,50.65,Shop,London,2022-07-12,Yes,5
D00864,2023-09-22,13.82,Shop,Liverpool,2022-07-12,No,5
D00864,2023-02-01,34.86,Shop,Manchester,2022-07-12,Yes,5
D00866,2023-12-16,17.65,Campaign,Edinburgh,2023-07-19,No,2
D00867,2023-10-04,11.02,Event,Leeds,2022-08-15,No,5
D00867,2023-01-04,10.09,Online,Leeds,2022-08-15,Yes,5
D00867,2023-10-23,13.31,Online,Liverpool,2022-08-15,No,5
D00867,2024-12-28,32.7,Online,Liverpool,2022-08-15,No,5
D00868,2022-07-29,23.65,Event,London,2021-01-30,No,4
D00868,2021-06-09,10.01,Online,Birmingham,2021-01-30,No,4
D00868,2021-06-19,24.59,Shop,Leeds,2021-01-30,No,4
D00868,2022-06-04,21.84,Campaign,Manchester,2021-01-30,No,4
D00869,2024-07-30,45.47,Event,Manchester,2023-08-17,No,5
D00870,2023-07-08,44.58,Campaign,Manchester,2020-08-15,Yes,4
D00870,2023-04-04,28.45,Shop,Liverpool,2020-08-15,No,4
D00870,2020-12-01,77.86,Event,Manchester,2020-08-15,Yes,4
